Minnesota,Pygmy_Sha,006521,10096
Tonga,Triakis,022850,10097
Californi,Sphyrna_l,086573,10098
Colombia,Giant_Pan,035553,10099
Uruguay,Nightinga,055978,10100
Vatican_C,Triakis,073927,10101
Virginia,Partridge,097985,10102
Tonga,Snipe,052757,10103
Zimbabwe,Cobra,051120,10104
Tonga,Gazelle,055286,10105
Ethiopia,Badger,006274,10106
Thailand,Dolphin,044050,10107
Australia,Chiloscyl,052447,10108
Mozambiqu,Parmaturu,085797,10109
Namibia,Pony,003464,10110
Michigan,Reindeer,033299,10111
Croatia,Isogompho,093034,10112
Nebraska,Carcharhi,086031,10113
Oregon,Otter,013319,10114
Greece,Giant_Pan,074742,10115
MARSHALL_,Isurus,023494,10116
Malta,Reindeer,071841,10117
Nigeria,Pony,071546,10118
Lithuania,American_,094884,10119
Tennessee,Angel_sha,048462,10120
Florida,Pony,039529,10121
Nigeria,Lion,064394,10122
Arizona,Goose,033394,10123
Maine,Raven,064133,10124
Canada,Lamna,025613,10125
Denmark,Crow,070547,10126
Colombia,Isogompho,024756,10127
DOMINICAN,Hemiscyll,002889,10128
Nauru,Guanaco,073192,10129
Sweden,Cheetah,094727,10130
Madagasca,Mule,081058,10131
Colombia,Coyote,013799,10132
Slovenia,Pony,072499,10133
EL_SALVAD,Jaguar,051441,10134
Georgia,Pinniped,027557,10135
Lithuania,Pelican,078794,10136
Vatican_C,Bison,005175,10137
Virginia,Gerbil,035906,10138
Ecuador,Camel,076411,10139
Nepal,Cobra,002231,10140
Massachus,Scoliodon,000176,10141
Zambia,Chiloscyl,022522,10142
Maine,Guanaco,048351,10143
Ukraine,Sawshark,077491,10144
South_Car,Bison,098839,10145
Romania,Triakis,010824,10146
Mississip,Pony,058842,10147
Hawaii,Chiloscyl,072089,10148
Croatia,Pygmy_Sha,067617,10149
Nigeria,Sheep,021929,10150
Nigeria,Wombat,056851,10151
Uzbekista,Goose,057711,10152
Maine,Wombat,035098,10153
Rhode_Isl,Cheetah,092173,10154
Illinois,Badger,075280,10155
Nigeria,Columbida,082672,10156
Croatia,Snipe,017846,10157
Rhode_Isl,Isurus,046784,10158
Saudi_Ara,Human,086292,10159
Nauru,Hornet,067850,10160
Tonga,Donkey,030556,10161
Malaysia,Hyena,011795,10162
WESTERN_S,Gazelle,049944,10163
Denmark,Scoliodon,059349,10164
Serbia,Carcharhi,070258,10165
Mississip,Nightinga,078717,10166
Namibia,Mule,043497,10167
Virginia,Donkey,090384,10168
Barbados,Prionace,041015,10169
Croatia,Sawshark,056982,10170
South_Car,Cheetah,042303,10171
Luxembour,Dolphin,054205,10172
Wyoming,Black_pan,011696,10173
Guatemala,Manatee,063538,10174
Turkey,Donkey,092001,10175
Massachus,Parmaturu,024508,10176
North_Car,Partridge,061545,10177
Namibia,Bison,095425,10178
Sudan,Lion,006727,10179
Serbia,Chamois,094185,10180
Tonga,Columbida,031602,10181
Tonga,Dogfish,007738,10182
Monaco,Peafowl,027670,10183
Michigan,Hyena,048320,10184
Maine,Bison,091430,10185
Nauru,Wren,034184,10186
Switzerla,Hawk,034052,10187
Wisconsin,Whale_Sha,083033,10188
Nigeria,Scoliodon,023801,10189
Uruguay,Mule,067557,10190
Kiribati,Carcharhi,016410,10191
Arizona,Lamniform,068186,10192
Texas,American_,043094,10193
Denmark,Quail,000024,10194
Ecuador,Black_pan,056129,10195
MARSHALL_,Magpie,087490,10196
Uzbekista,Lion,012006,10197
Texas,Gazelle,093430,10198
Canada,Parascyll,003916,10199
Florida,Columbida,072740,10200
Pennsylva,Parmaturu,084089,10201
TRINIDAD_,Donkey,063930,10202
Malawi,Angel_sha,018351,10203
Malaysia,Coyote,055118,10204
Michigan,Alligator,019853,10205
MARSHALL_,Whale_Sha,063713,10206
Taiwan,Beaver,047278,10207
Japan,Jaguar,061972,10208
COSTA_RIC,Black_pan,098312,10209
Tunisia,Flamingo,077843,10210
Monaco,Snipe,095998,10211
Ukraine,Carcharhi,051942,10212
Oregon,Bullhead_,005841,10213
North_Car,Swan,014503,10214
WESTERN_S,Anatidae,090490,10215
Uruguay,Wren,092334,10216
Sudan,Wren,036822,10217
New_Mexic,Echinorhi,009463,10218
Ireland,Fox,048853,10219
South_Car,Carcharhi,009610,10220
Grenada,Otter,045640,10221
Morocco,Polecat,002412,10222
Massachus,Lion,071844,10223
Malawi,Ram,034625,10224
Louisiana,Wombat,062366,10225
Slovakia,Human,031282,10226
Tunisia,Black_pan,000074,10227
Uganda,Gorilla,081633,10228
Hawaii,Hyena,089269,10229
Pennsylva,Triaenodo,046936,10230
Slovenia,Pony,017798,10231
Wisconsin,Fish,050869,10232
Latvia,Snipe,014308,10233
Grenada,Fox,078534,10234
Samoa,Manatee,033817,10235
Tanzania,Wombat,008995,10236
Massachus,Black_pan,042655,10237
Canada,Anatidae,074579,10238
Nepal,Gazelle,073491,10239
Namibia,Pygmy_Sha,023944,10240
Pennsylva,Jackal,034800,10241
Massachus,Baboon,006230,10242
WESTERN_S,Badger,034115,10243
NEW_ZEALA,Chiloscyl,093735,10244
Samoa,Snipe,009865,10245
Sudan,Giraffe,072067,10246
Tunisia,Gerbil,089922,10247
Greece,Hawk,067897,10248
Serbia,Dolphin,089087,10249
Monaco,Goldfinch,037727,10250
Finland,Cobra,011276,10251
Jordan,Human,061569,10252
Nepal,Badger,023914,10253
Missouri,Isogompho,097087,10254
Malawi,Moose,002585,10255
Morocco,Wren,049513,10256
Croatia,Prionace,053490,10257
Tunisia,Wombat,036607,10258
Alabama,Quail,038758,10259
Australia,Partridge,033820,10260
NEW_ZEALA,Zebra,097185,10261
Saudi_Ara,American_,082822,10262
Tanzania,Beaver,098623,10263
Cyprus,Rhizoprio,034707,10264
Slovakia,Flamingo,052664,10265
Ecuador,Carcharhi,072403,10266
New_Mexic,Prionace_,063090,10267
Serbia,Anatidae,068700,10268
Namibia,Rhizoprio,002177,10269
Uzbekista,Parascyll,095404,10270
Tonga,Scoliodon,061301,10271
Alaska,Baboon,037103,10272
MARSHALL_,Bullhead_,094592,10273
Grenada,Isogompho,019803,10274
Spain,Manatee,065223,10275
Florida,Hamster,022413,10276
Texas,Peafowl,058753,10277
Florida,Whale_Sha,078749,10278
Ghana,Zebra,028888,10279
Tonga,Sheep,054567,10280
Guatemala,Prionace,046186,10281
Dominica,Cirrhoscy,068449,10282
Jordan,Ostrich,019275,10283
Finland,Alligator,052993,10284
Zimbabwe,Bison,018352,10285
COSTA_RIC,Mouse,078065,10286
France,Cirrhoscy,051460,10287
Oregon,Angel_sha,098933,10288
Ecuador,Sheep,087137,10289
North_Car,Chamois,013634,10290
Uruguay,Scoliodon,038661,10291
Slovakia,Swallow,080907,10292
Malta,Partridge,012749,10293
Namibia,Pygmy_Sha,016829,10294
Tennessee,Pinniped,048783,10295
North_Car,Hemiscyll,066373,10296
Jordan,Gerbil,006024,10297
Guatemala,Reindeer,015482,10298
NEW_ZEALA,Triaenodo,051857,10299
WESTERN_S,Beaver,093862,10300
Maryland,Columbida,099897,10301
Arizona,Pony,061538,10302
Taiwan,Reindeer,043955,10303
Namibia,Jaguar,055652,10304
DOMINICAN,Cobra,030720,10305
Wisconsin,Goldfinch,069008,10306
Madagasca,Ram,031276,10307
Massachus,Goldfinch,087156,10308
Nebraska,American_,055413,10309
Uzbekista,Hemiscyll,079498,10310
North_Car,Black_pan,023814,10311
Wyoming,Lamna,097263,10312
Morocco,Squalifor,024758,10313
Pennsylva,Whale_Sha,030663,10314
NEW_ZEALA,Gazelle,023574,10315
Slovakia,Gorilla,077349,10316
Morocco,Anatidae,080744,10317
EQUATORIA,Guanaco,048725,10318
Florida,Pristioph,067245,10319
Cyprus,Alligator,053788,10320
Ghana,Pelican,044875,10321
Zimbabwe,Sphyrna_l,084188,10322
Wisconsin,Lion,097183,10323
Finland,Prionace_,032111,10324
Malawi,Baboon,072909,10325
Netherlan,Pony,008643,10326
Zambia,Heron,079461,10327
Grenada,Polecat,059161,10328
Texas,Polecat,057928,10329
Nigeria,Carcharhi,034310,10330
Alabama,Polecat,084856,10331
Tanzania,Quail,014150,10332
Turkey,Angel_sha,015041,10333
MARSHALL_,Lamna,023345,10334
Hawaii,Beaver,099198,10335
Uganda,Isogompho,041438,10336
Nepal,Lamniform,068832,10337
Wyoming,Cormorant,082061,10338
Maine,Triakis,068482,10339
Denmark,Cormorant,094665,10340
Wyoming,Scoliodon,098764,10341
Rhode_Isl,Ram,031659,10342
NEW_ZEALA,Hornet,083941,10343
Colombia,Otter,063585,10344
Louisiana,Cirrhoscy,009933,10345
Vatican_C,Dolphin,064863,10346
Nauru,Swan,095350,10347
New_Mexic,Pelican,049564,10348
Texas,Squalifor,095870,10349
Uruguay,Negaprion,013828,10350
Wyoming,Fish,095016,10351
Rhode_Isl,Louse,013130,10352
Alabama,Flamingo,054329,10353
EQUATORIA,Columbida,075479,10354
Colombia,Orectolob,097521,10355
Zimbabwe,Sawshark,074953,10356
Nebraska,Sawshark,086825,10357
Oregon,Polecat,083838,10358
Uganda,Moose,058309,10359
Nepal,Guanaco,023011,10360
Morocco,Echinorhi,016038,10361
Sweden,Cirrhoscy,082080,10362
Saudi_Ara,Prionace,026227,10363
Malawi,Cirrhoscy,025738,10364
Australia,Mule,057082,10365
Oregon,Ram,034922,10366
Australia,Negaprion,025541,10367
Minnesota,Cormorant,097207,10368
Zimbabwe,Human,056707,10369
Zimbabwe,Lamniform,052167,10370
Canada,Giraffe,047180,10371
Maine,Cobra,055098,10372
Australia,Polecat,033604,10373
Oregon,Sphyrna_l,014614,10374
Nigeria,Ostrich,074433,10375
Taiwan,Prionace,068628,10376
Texas,Cormorant,088633,10377
Missouri,Cobra,049516,10378
Mississip,Wombat,060324,10379
Tunisia,Mouse,064155,10380
Uzbekista,Chiloscyl,074923,10381
Malawi,Prionace,026922,10382
New_Mexic,Whale_Sha,030303,10383
Cyprus,Bullhead_,074400,10384
Saudi_Ara,Chiloscyl,002143,10385
Saudi_Ara,Dolphin,073636,10386
Grenada,Guanaco,043293,10387
Slovenia,Bison,015952,10388
Zambia,Columbida,078225,10389
Uruguay,Flamingo,078408,10390
Lithuania,Alligator,070304,10391
Cyprus,Badger,051437,10392
Switzerla,Ram,090019,10393
Latvia,Rhizoprio,025117,10394
Malawi,Pony,011075,10395
DOMINICAN,Magpie,098192,10396
Tennessee,Mule,032245,10397
Monaco,Wombat,038597,10398
Ukraine,Ram,047153,10399
Californi,Orectolob,086213,10400
Italy,Jaguar,095590,10401
Mozambiqu,Echinorhi,043627,10402
New_Jerse,Isogompho,053192,10403
Greece,Anatidae,025217,10404
Luxembour,Coccinell,064770,10405
Barbados,Triakis,005396,10406
Maryland,Whale_Sha,031996,10407
Kiribati,Angel_sha,094863,10408
Greece,Pelican,026959,10409
Maine,Raven,034864,10410
Ukraine,Anatidae,064061,10411
Wyoming,Cormorant,069705,10412
Wyoming,Otter,083716,10413
Namibia,Moose,013761,10414
EQUATORIA,Partridge,026489,10415
Mississip,Pristioph,062124,10416
Vatican_C,Moose,060153,10417
Rhode_Isl,Camel,060717,10418
Sweden,Squalifor,076496,10419
Minnesota,Fox,056101,10420
Switzerla,Coyote,098450,10421
Louisiana,Louse,021556,10422
Latvia,Prionace_,096243,10423
Grenada,Fish,046422,10424
Tunisia,Isurus,056231,10425
Cyprus,Poroderma,027479,10426
EQUATORIA,American_,073321,10427
Pennsylva,Wombat,089188,10428
North_Car,Polecat,006129,10429
Tunisia,Pelican,029467,10430
Morocco,Lamna,079068,10431
Latvia,Coccinell,038851,10432
Tunisia,Mule,014792,10433
Madagasca,Otter,097913,10434
Nigeria,Snipe,047872,10435
Turkey,Chiloscyl,022819,10436
Tanzania,Cheetah,022877,10437
EQUATORIA,Manatee,030141,10438
Nigeria,Apristuru,016356,10439
Uzbekista,Bison,001860,10440
Thailand,Hamster,032583,10441
Alaska,Magpie,080029,10442
Maryland,Hemiscyll,053501,10443
New_Mexic,Partridge,048534,10444
Zambia,Apristuru,075126,10445
Tuvalu,Cormorant,087183,10446
Sudan,Goose,033574,10447
Uzbekista,Bullhead_,000717,10448
Dominica,Baboon,093586,10449
New_Jerse,Triaenodo,004570,10450
Georgia,Wombat,066923,10451
WESTERN_S,Sphyrna_l,073129,10452
Florida,Chiloscyl,036855,10453
Florida,Orectolob,095229,10454
Spain,Hamster,042214,10455
Missouri,Apristuru,078935,10456
EQUATORIA,Nightinga,020618,10457
Louisiana,Parmaturu,063041,10458
Ghana,Quail,086062,10459
Mozambiqu,Sheep,006429,10460
Californi,Heron,073725,10461
Taiwan,Pygmy_Sha,053989,10462
Monaco,Mallard,011213,10463
Maine,Cirrhoscy,045944,10464
Greece,Chamois,095343,10465
Canada,Rhinocero,007045,10466
New_Jerse,Hemitriak,094951,10467
Lithuania,Sphyrna_l,088751,10468
Dominica,Swallow,033506,10469
Pennsylva,Badger,038082,10470
Finland,Lamna,079822,10471
Minnesota,Hornet,062933,10472
DOMINICAN,Alligator,001603,10473
Hawaii,Quail,037927,10474
Mozambiqu,Cormorant,082350,10475
Serbia,Squalifor,008321,10476
North_Car,Cheetah,095726,10477
Spain,Nightinga,036901,10478
Ghana,Giant_Pan,019617,10479
Jordan,Magpie,026471,10480
Arizona,Isurus,050155,10481
Uzbekista,Dogfish,030710,10482
Ukraine,Guanaco,089995,10483
Uganda,American_,058808,10484
Hawaii,Mallard,058558,10485
Florida,Prionace_,027603,10486
Nebraska,Chamois,038397,10487
Ghana,Raven,077100,10488
Nauru,Baboon,097244,10489
Hawaii,Orectolob,025235,10490
New_Mexic,Alligator,060965,10491
Namibia,Magpie,075868,10492
Florida,Reindeer,044390,10493
Slovenia,Louse,020399,10494
Saudi_Ara,Sawshark,032791,10495
Nepal,Bison,049311,10496
Canada,Parascyll,012294,10497
Wyoming,Ostrich,062044,10498
Canada,Crow,055524,10499
Washingto,Partridge,007398,10500
Guatemala,Otter,016548,10501
Alaska,Goldfinch,065579,10502
Slovenia,Nightinga,023170,10503
Tennessee,Rhizoprio,022131,10504
Missouri,Peafowl,076975,10505
Nauru,Whale_Sha,025850,10506
Jordan,Gorilla,014258,10507
COSTA_RIC,Triakis,016424,10508
Denmark,Cormorant,087183,10509
Colombia,Pony,085596,10510
Rhode_Isl,Sheep,056146,10511
Denmark,Mule,061084,10512
Barbados,Hawk,075059,10513
Uganda,Jackal,030676,10514
Switzerla,Fish,008380,10515
Denmark,Nightinga,087225,10516
Tonga,Scoliodon,059476,10517
Madagasca,Coyote,036279,10518
France,Swan,051950,10519
Dominica,Camel,060095,10520
Turkey,Hemitriak,025832,10521
South_Car,Swallow,045326,10522
Virginia,Carcharhi,059704,10523
Thailand,Reindeer,088977,10524
Serbia,Pelican,036443,10525
Illinois,Lamniform,067944,10526
Maine,Ram,012079,10527
Tunisia,Wombat,074273,10528
Jordan,Nightinga,094408,10529
Florida,Columbida,042162,10530
Ecuador,Cormorant,099469,10531
Nepal,Raven,045191,10532
Zambia,Cheetah,051251,10533
Nigeria,Beaver,089766,10534
Michigan,Pygmy_Sha,059549,10535
Luxembour,Prionace_,036844,10536
NEW_ZEALA,Prionace_,092135,10537
Malaysia,Raven,085638,10538
North_Car,Triaenodo,033975,10539
Singapore,Reindeer,032352,10540
Saudi_Ara,Orectolob,085945,10541
Zambia,Swallow,051417,10542
Canada,Baboon,031392,10543
Washingto,Bullhead_,010489,10544
Malta,Lamniform,095067,10545
Massachus,Flamingo,020026,10546
Uruguay,Angel_sha,061875,10547
Alabama,Goldfinch,081420,10548
Japan,Mule,088399,10549
Wyoming,Giraffe,028361,10550
Namibia,Giant_Pan,005330,10551
Tonga,Polecat,011653,10552
Guatemala,Triakis,030505,10553
Taiwan,Cormorant,057685,10554
Finland,Poroderma,053896,10555
Morocco,Peafowl,029306,10556
Ethiopia,Fox,076682,10557
Malaysia,Whale_Sha,097751,10558
North_Car,Wren,009224,10559
Croatia,Quail,029152,10560
Luxembour,Cheetah,095428,10561
Uruguay,Mouse,013671,10562
Nepal,Moose,014732,10563
Romania,Lion,096874,10564
Spain,Goose,068421,10565
NEW_ZEALA,Hemiscyll,033449,10566
Texas,Manatee,065676,10567
Georgia,Sphyrna_l,084402,10568
Australia,Otter,079743,10569
Wyoming,Negaprion,019719,10570
EL_SALVAD,Black_pan,062965,10571
Nauru,Gazelle,020611,10572
Texas,Beaver,068536,10573
Ghana,Swan,086831,10574
Florida,Jackal,089143,10575
Tonga,Alligator,037005,10576
Michigan,Jackal,036805,10577
Tennessee,Echinorhi,011184,10578
Spain,Carcharhi,068651,10579
Oregon,Rhinocero,066449,10580
COSTA_RIC,Angel_sha,040543,10581
New_Jerse,Pygmy_Sha,057841,10582
North_Car,Zebra,098488,10583
Jordan,Rhinocero,078013,10584
Mississip,Swan,093999,10585
Rhode_Isl,Hemitriak,064639,10586
Croatia,Wren,027054,10587
Kiribati,Negaprion,037561,10588
Grenada,Lion,014949,10589
Finland,Quail,077471,10590
Malawi,Jackal,078054,10591
Pennsylva,Louse,014119,10592
Uganda,Moose,066425,10593
Greece,Triaenodo,037943,10594
Nebraska,Carcharhi,022386,10595
Luxembour,Mule,074115,10596
Canada,Human,055788,10597
Arizona,Hemiscyll,086739,10598
South_Car,Reindeer,038576,10599
Ecuador,Heron,047450,10600
Alabama,Triakis,037026,10601
Wisconsin,Bison,022386,10602
Grenada,Prionace_,010297,10603
Namibia,Isurus,001947,10604
Slovakia,Coccinell,082490,10605
Oregon,Fish,026389,10606
Nigeria,Pelican,079431,10607
New_Mexic,Swan,066842,10608
Ghana,Mule,014856,10609
NEW_ZEALA,Angel_sha,003996,10610
Oregon,Lamniform,051305,10611
Minnesota,Hawk,045438,10612
TRINIDAD_,Pelican,072496,10613
Florida,Gazelle,060222,10614
Monaco,Coyote,080162,10615
Wyoming,Negaprion,062726,10616
Rhode_Isl,Hemiscyll,048403,10617
Cyprus,Whale_Sha,047447,10618
Switzerla,Quail,054584,10619
Nauru,Pony,097222,10620
Californi,Carcharhi,072924,10621
Kiribati,Donkey,001722,10622
Mozambiqu,Nightinga,002635,10623
Vatican_C,Manatee,026496,10624
Saudi_Ara,Fish,077122,10625
Sudan,Carcharhi,026983,10626
Vatican_C,Coyote,033328,10627
Madagasca,Pygmy_Sha,026540,10628
EQUATORIA,Bison,085810,10629
Minnesota,Crow,044722,10630
Michigan,Bison,082113,10631
New_Jerse,Mule,059529,10632
New_Jerse,Pony,053687,10633
Illinois,Scoliodon,077093,10634
Virginia,Hemiscyll,073825,10635
New_Jerse,Louse,064360,10636
Dominica,Beaver,051423,10637
Slovenia,Cobra,006016,10638
Alaska,Cirrhoscy,031026,10639
Ecuador,Badger,098990,10640
North_Car,Pinniped,075452,10641
Alaska,Black_pan,044938,10642
Malawi,Isogompho,029121,10643
NEW_ZEALA,Isogompho,012927,10644
COSTA_RIC,Mouse,081110,10645
Australia,Dolphin,087972,10646
New_Mexic,Triakis,082856,10647
Zimbabwe,Isogompho,081363,10648
Maryland,Lamniform,092353,10649
Rhode_Isl,Rhinocero,015654,10650
Tonga,Pony,035754,10651
Morocco,Triaenodo,054260,10652
Luxembour,Wombat,063599,10653
Hawaii,Orectolob,008519,10654
EL_SALVAD,Cobra,058586,10655
Wyoming,Moose,067815,10656
New_Mexic,Lamna,063708,10657
Taiwan,Polecat,075970,10658
Nepal,Mouse,054549,10659
Virginia,Carcharhi,077715,10660
Uruguay,Parascyll,049444,10661
Sudan,Hemiscyll,014482,10662
EL_SALVAD,Hyena,059052,10663
Canada,Louse,065083,10664
Kiribati,Sheep,038015,10665
MARSHALL_,Human,053883,10666
NEW_ZEALA,Human,041890,10667
Zambia,Partridge,038030,10668
Ecuador,Prionace,093438,10669
COSTA_RIC,Hawk,068333,10670
MARSHALL_,Moose,044036,10671
Tuvalu,Guanaco,026592,10672
Rhode_Isl,Pygmy_Sha,077008,10673
Arizona,Rhinocero,041874,10674
Minnesota,Guanaco,092374,10675
Singapore,Parmaturu,086501,10676
Italy,Negaprion,064227,10677
Lithuania,Zebra,036386,10678
DOMINICAN,Echinorhi,057975,10679
Ukraine,Whale_Sha,056769,10680
Michigan,Baboon,009804,10681
Ecuador,Pristioph,078196,10682
Tunisia,Cirrhoscy,044109,10683
MARSHALL_,Ostrich,076095,10684
EQUATORIA,Reindeer,065004,10685
Michigan,Gorilla,038812,10686
Tuvalu,Mallard,068894,10687
Malta,Carcharhi,027032,10688
North_Car,Goose,037529,10689
Netherlan,Apristuru,005464,10690
Wisconsin,Sheep,003459,10691
Canada,Jackal,058642,10692
Nigeria,Lamniform,086904,10693
Morocco,Coccinell,004168,10694
Zimbabwe,Chamois,049480,10695
Thailand,Mouse,029582,10696
Netherlan,Triaenodo,055813,10697
Denmark,Anatidae,045996,10698
Luxembour,Donkey,090429,10699
Saudi_Ara,Ram,038249,10700
Florida,Quail,090673,10701
Nauru,American_,043586,10702
New_Jerse,Human,005092,10703
South_Car,Hornet,061729,10704
Greece,Orectolob,062446,10705
MARSHALL_,Scoliodon,063213,10706
CZECH_REP,Hornet,007694,10707
Malawi,Isogompho,020831,10708
Malawi,Baboon,042415,10709
Sudan,Rhinocero,022867,10710
Mozambiqu,Coccinell,094471,10711
Michigan,Isurus,088513,10712
Ukraine,Mule,000655,10713
Romania,Apristuru,013962,10714
Finland,Carcharhi,085992,10715
Virginia,Pinniped,048810,10716
Spain,Partridge,017375,10717
Namibia,Coccinell,026073,10718
Monaco,Fox,026526,10719
Zimbabwe,Partridge,038397,10720
Greece,Hemiscyll,096783,10721
North_Car,Bison,044475,10722
Canada,Raven,092427,10723
Wyoming,Sphyrna_l,046369,10724
Samoa,Hyena,016084,10725
Greece,Hawk,091193,10726
EQUATORIA,Mule,040042,10727
Barbados,Coccinell,092656,10728
EQUATORIA,Swan,071424,10729
Wyoming,Dolphin,005274,10730
Barbados,Cobra,033298,10731
Australia,Otter,007676,10732
Samoa,Mallard,066622,10733
Zimbabwe,Quail,076974,10734
Slovakia,Alligator,056564,10735
Maine,Poroderma,007234,10736
Ghana,Louse,070477,10737
Barbados,Parmaturu,000947,10738
WESTERN_S,Fish,051718,10739
Mississip,Snipe,028292,10740
Georgia,Dogfish,044147,10741
Virginia,Parascyll,073537,10742
Finland,Mouse,064057,10743
Maryland,Coyote,078591,10744
Massachus,Black_pan,019670,10745
Ghana,Triakis,088250,10746
Ecuador,Fox,029711,10747
Madagasca,Scoliodon,039991,10748
Florida,Donkey,053232,10749
Maryland,Pelican,047284,10750
Virginia,Goose,046452,10751
Saudi_Ara,Prionace,053431,10752
Jordan,Donkey,030779,10753
Ethiopia,Baboon,007896,10754
Samoa,Dolphin,056753,10755
Spain,Human,051399,10756
Ireland,Bullhead_,023634,10757
Tunisia,Echinorhi,087930,10758
Samoa,Heron,021225,10759
Alabama,Carcharhi,008900,10760
Zambia,Donkey,025624,10761
Vatican_C,Prionace_,000921,10762
South_Car,Parmaturu,069742,10763
Singapore,Ram,017257,10764
Finland,Lamniform,067939,10765
Ethiopia,Apristuru,000582,10766
Samoa,Pinniped,025449,10767
Michigan,Hyena,098074,10768
Ukraine,Partridge,023520,10769
Oregon,Echinorhi,022074,10770
TRINIDAD_,Sawshark,093250,10771
Japan,Isogompho,060019,10772
Ukraine,Hamster,040800,10773
Spain,Raven,074037,10774
Malawi,Triaenodo,021669,10775
Luxembour,Mallard,000373,10776
Japan,Human,020957,10777
WESTERN_S,Zebra,051632,10778
Ecuador,Triaenodo,006947,10779
Massachus,Magpie,056950,10780
EL_SALVAD,Triaenodo,069588,10781
Barbados,Apristuru,075258,10782
MARSHALL_,Swan,016720,10783
Italy,Ostrich,043912,10784
Nauru,Pelican,062392,10785
Cyprus,Rhinocero,019211,10786
Florida,Giant_Pan,038101,10787
New_Jerse,Nightinga,002904,10788
South_Car,Goose,097688,10789
Singapore,Gerbil,023414,10790
Tuvalu,Baboon,048005,10791
Jordan,Cormorant,000705,10792
Massachus,Echinorhi,011242,10793
Turkey,Chamois,071345,10794
Australia,Ram,070317,10795
Ecuador,Magpie,033562,10796
Kiribati,Jaguar,004751,10797
Japan,Scoliodon,055938,10798
Tuvalu,Alligator,004680,10799
Nauru,Magpie,032147,10800
Cyprus,Carcharhi,073514,10801
Tuvalu,Heron,086305,10802
Zimbabwe,Alligator,021303,10803
Ethiopia,Hamster,087172,10804
Massachus,Moose,062591,10805
Slovenia,Dogfish,005206,10806
Georgia,Carcharhi,090015,10807
South_Car,Hemitriak,062555,10808
Nauru,Peafowl,019862,10809
Michigan,Coyote,019491,10810
Switzerla,Scoliodon,014197,10811
